date,TAMSAT,CHIRPS,TAMSAT_cumulative,CHIRPS_cumulative
2017-09-01,3.0046666666666666,2.098666666666667,-5.081915107422434,-9.94452513962248
2017-09-16,3.054666666666667,3.3766666666666665,-5.5296919614487585,-10.201418000269022
2017-10-01,4.179333333333333,4.874666666666667,-5.5857551508497565,-9.966663612589876
2017-10-16,4.385,4.396875,-5.570186054810972,-9.888721613555331
2017-11-01,6.323333333333333,6.162000000000001,-4.879508790486393,-9.231461290621667
2017-11-16,4.096666666666667,4.398,-4.964364211312134,-9.153150063847225
2017-12-01,2.469333333333333,2.2613333333333334,-5.616008639458812,-9.776098040848408
2017-12-16,2.876875,1.711875,-6.12570910814712,-10.579379581035809
2018-01-01,2.194666666666667,2.496666666666667,-6.873018047156652,-11.125090584891034
2018-01-16,2.11875,2.1193750000000002,-7.64676823901693,-11.794629632626686
2018-02-01,0.8546666666666667,0.4313333333333333,-8.860789961604947,-13.018188066527742
2018-02-16,6.946923076923077,6.653076923076923,-7.952920678592485,-12.19975510143986
2018-03-01,5.287333333333334,7.432666666666666,-7.623075088736049,-11.12545888384275
2018-03-16,6.21875,7.8706249999999995,-6.96882348009499,-9.907423674613705
2018-04-01,14.040666666666668,11.380666666666666,-3.590252095021877,-7.537384241803096
2018-04-16,9.311333333333332,10.233333333333333,-1.8588749819416897,-5.543902403281989
2018-05-01,5.615333333333334,7.77,-1.414789248045146,-4.35889256412155
2018-05-16,6.434375,4.77125,-0.685436934956989,-4.158079778310015
2018-06-01,1.7553333333333332,3.3,-1.5857626522641435,-4.440134825675496
2018-06-16,3.3666666666666667,4.532666666666667,-1.9248720522035367,-4.317625670925179
2018-07-01,1.1273333333333333,0.87,-3.0439258501728474,-5.397212636469181
2018-07-16,1.04375,0.7368750000000001,-4.192091148262135,-6.520491551234382
2018-08-01,0.7286666666666667,0.436,-5.449997804231413,-7.742518373769938
2018-08-16,5.27625,4.893125,-5.124012463144624,-7.501705916136178
2018-09-01,2.3473333333333333,2.124,-5.818148652184269,-8.169727027607808
2018-09-16,1.5659999999999998,1.528,-6.7844178672706725,-9.033356790616226
2018-10-01,4.983333333333333,4.354666666666668,-6.560453386524579,-8.969267669378574
2018-10-16,3.88125,3.461875,-6.720336950730319,-9.198194947503254
2018-11-01,3.6393333333333335,3.469333333333333,-6.964478426051006,-9.424674382463428
2018-11-16,3.8193333333333332,4.212666666666666,-7.145927139398463,-9.407190007061722
2018-12-01,8.346,9.735999999999999,-5.750768986826557,-7.57693417977825
2018-12-16,2.6875,3.309375,-6.326427465507534,-7.855912329311252
2019-01-01,1.8773333333333333,1.3666666666666667,-7.184261421921722,-8.772492085241263
2019-01-16,2.030625,2.253125,-7.988704945164726,-9.39813405723355
2019-02-01,2.028,1.69,-8.794062737853174,-10.208595025696734
2019-02-16,5.148461538461539,5.247692307692308,-8.512585239000586,-9.851412714142299
2019-03-01,4.376,4.761333333333334,-8.500150781060462,-9.653854602482452
2019-03-16,4.333125,3.605,-8.50264939072924,-9.835807907031288
2019-04-01,7.991333333333333,4.6933333333333325,-7.231019198786068,-9.660567560983022
2019-04-16,10.55,8.046,-5.0682230051641755,-8.384973849634406
2019-05-01,7.473333333333333,6.809333333333333,-3.9770086504550752,-7.515257150143445
2019-05-16,12.146875,10.46,-1.2580318775220674,-5.447382759583738
2019-06-01,5.069333333333334,4.432666666666666,-1.0041141882776532,-5.357693848379863
2019-06-16,3.746,3.4566666666666666,-1.2111043972438333,-5.588330514189253
2019-07-01,3.458666666666667,3.231333333333333,-1.5181708299524648,-5.892922128789957
2019-07-16,1.97875,0.98375,-2.3406820589030324,-6.9351760672998815
2019-08-01,1.7166666666666666,2.4213333333333336,-3.2544751102636953,-7.505611654626759
2019-08-16,3.5343750000000003,3.8024999999999998,-3.535172851188679,-7.622744978171373
2019-09-01,2.741333333333333,2.305333333333333,-4.092081550131366,-8.231252048012122
2019-09-16,3.6206666666666667,4.284000000000001,-4.342724497064091,-8.190355898880622
2019-10-01,8.332666666666666,7.446666666666667,-2.9522102527864984,-7.111464847187008
2019-10-16,8.61875,11.325000000000001,-1.4620551511690465,-4.759695349950585
2019-11-01,4.368666666666667,4.872,-1.4521748427907957,-4.525816168766011
2019-11-16,9.744,12.001333333333333,0.42989709443985835,-1.9520724243438239
2019-12-01,6.212666666666666,8.699333333333334,1.082029919921637,-0.4620531218251245
2019-12-16,3.3775,4.6375,0.7466936954713733,-0.3051374117569548
2020-01-01,3.491333333333333,4.190666666666667,0.45100483808380926,-0.2948734899354664
2020-01-16,3.40625,6.873125,0.12568204089315865,0.5957797899178285
2020-02-01,1.8806666666666667,2.2933333333333334,-0.7309909384474509,-0.016665709148493635
2020-02-16,6.024285714285715,4.588571428571428,-0.1444699030096125,0.12419152461302424
2020-03-01,6.586666666666667,7.8613333333333335,0.6379245501276543,1.3391771862125466
2020-03-16,6.5218750000000005,6.524375,1.3977525113972424,2.115369866697628
2020-04-01,7.8306666666666676,5.849333333333333,2.6134236083939397,2.670012228142754
2020-04-16,11.063333333333333,14.823333333333332,4.955010271346893,6.16994324544551
2020-05-01,5.485333333333333,8.082666666666666,5.353817899373881,7.457571046094489
2020-05-16,2.005,1.355,4.540449364877743,6.537162261750727
2020-06-01,2.756,2.574,3.988648965058801,6.016832246238083
2020-06-16,2.494666666666667,1.3926666666666667,3.3458279626713185,5.108785753630148
2020-07-01,3.322666666666666,3.1713333333333336,2.9913936653606914,4.784501992901579
2020-07-16,0.914375,0.945,1.7981679446031458,3.7295302100174084
2020-08-01,2.720666666666667,2.087333333333333,1.2340611878042735,3.049475009245417
2020-08-16,3.19875,2.3775,0.8364675677833724,2.464653215164016
2020-09-01,2.886,2.5559999999999996,0.3299452738339851,1.9384155558130125
2020-09-16,3.9633333333333334,3.6733333333333333,0.19865077006511167,1.7788894176875785
2020-10-01,4.059333333333333,3.6873333333333336,0.10079240601529384,1.6239581136586463
2020-10-16,4.985625,6.5975,0.32555505849947225,2.424150597237063
2020-11-01,8.713333333333333,11.090666666666666,1.8486528845797088,4.699011323762992
2020-11-16,7.0120000000000005,6.461333333333333,2.7791880123055694,5.454513575712338
2020-12-01,5.251333333333333,4.766666666666667,3.09649504976736,5.653822100361327
2020-12-16,4.695625,5.070625,3.220252696850224,5.95289049029002
2021-01-01,3.8153333333333337,4.536,3.0374108110144733,6.076493653158552
2021-01-16,1.651875,1.711875,2.1010512677861315,5.273212112971152
2021-02-01,2.982666666666667,3.538,1.6281973089705155,5.069269245246201
2021-02-16,4.156153846153846,2.006923076923077,1.5640608636117113,4.362823202484046
2021-03-01,4.199333333333334,2.5540000000000003,1.5149635366521832,3.835929138262114
2021-03-16,6.03125,6.915,2.103910184904462,4.740325895100481
2021-04-01,8.736666666666668,7.797333333333333,3.6351348504997474,5.934306600830281
2021-04-16,10.932666666666668,11.516,5.9312112121684315,8.348762763240407
2021-05-01,11.242666666666668,12.352666666666666,8.335258441679901,11.037814963322424
2021-05-16,2.6306249999999998,1.244375,7.739790791680995,10.081098784555412
2021-06-01,1.3193333333333332,0.5126666666666666,6.687609273149795,8.884234148738793
2021-06-16,2.1713333333333336,1.6366666666666667,5.932173494625216,8.056269050384174
2021-07-01,2.3493333333333335,1.9526666666666666,5.238733891829718,7.332015921636309
2021-07-16,0.24375,0.135,3.811934096081634,6.011200166025965
2021-08-01,2.277333333333333,2.588,3.093417388496845,5.495464984609823
2021-08-16,2.409375,1.481875,2.420889885239177,4.616696884265608
2021-09-01,2.5646666666666667,2.216,1.802449401396839,3.978870396856705
2021-09-16,3.438,3.667333333333333,1.488184910832022,3.817375044118484
2021-10-01,4.972666666666667,3.76,1.708434264942665,3.6862931170666324
2021-10-16,5.140000000000001,4.719375,1.9869646681469397,3.8700804015384507
2021-11-01,3.5806666666666667,3.246666666666667,1.7223899963312748,3.5705212242815345
2021-11-16,5.650666666666667,5.8533333333333335,2.1787820872077486,4.126476395468518
2021-12-01,2.504,3.1413333333333333,1.5392118206262855,3.7923465616760166
2021-12-16,7.546875,6.30625,2.6560402320212075,4.496950085925423
2022-01-01,3.4080000000000004,3.478,2.3313269477941856,4.273315072072608
2022-01-16,4.5425,9.553125,2.401752210559546,6.043550878970526
2022-02-01,5.379333333333333,5.382000000000001,2.763640767646744,6.4448133022419505
2022-02-16,6.814615384615385,4.938461538461539,3.6254281914310207,6.700505322214314
2022-03-01,3.1206666666666667,2.4593333333333334,3.2006386834615475,6.142541427435084
2022-03-16,6.305,6.35375,3.8849305738814457,6.86273456736905
2022-04-01,6.9206666666666665,5.710666666666667,4.78365492979126,7.371866191096444
2022-04-16,13.385333333333334,13.294,7.933978222198874,10.369866283762294
2022-05-01,6.180000000000001,6.456666666666666,8.574733472359586,11.123836924346138
2022-05-16,8.569374999999999,6.334375,10.047691601074659,11.837671142092981
2022-06-01,1.564,1.6046666666666667,9.080725799744108,10.999203565803501
2022-06-16,1.8279999999999998,1.5813333333333333,8.205709382640961,10.153077932686518
2022-07-01,0.138,0.07266666666666667,6.742077589233604,8.81180422526556
2022-07-16,2.44375,1.5193750000000001,6.081522662047213,7.94534371625126
2022-08-01,2.2026666666666666,3.462,5.3370000680142695,7.716457463431014
2022-08-16,3.4275,4.400625,5.019078499667681,7.795630221598551
2022-09-01,2.688,3.088,4.443594167547741,7.443996257914614
2022-09-16,2.6820000000000004,3.2386666666666666,3.8660200766953605,7.141811461173983
2022-10-01,4.012666666666666,2.6153333333333335,3.7519080336154462,6.635047146327201
2022-10-16,4.02,2.334375,3.640350140097404,6.036071622216397
2022-11-01,7.162,6.166666666666667,4.6231292361342895,6.694863556515563
2022-11-16,5.125333333333333,4.760000000000001,4.8965513402148195,6.891984064928123
2022-12-01,5.482,5.737333333333334,5.29419799116823,7.409867753601235
2022-12-16,4.831875,6.165,5.465410576133608,8.068112683841294
2023-01-01,2.2093333333333334,2.7233333333333336,4.723209936247821,7.596794232024669
2023-01-16,2.2275,1.690625,3.987336621413036,6.78653839008365
2023-02-01,1.37,0.8006666666666666,2.9528019544002273,5.684196055680783
2023-02-16,4.885384615384615,3.4784615384615383,3.1426515703688653,5.460712519875104
2023-03-01,5.022,6.156666666666666,3.3800833851684673,6.116222429819626
2023-03-16,9.12375,13.1675,5.046126513433035,9.072704914399228
2023-04-01,7.959333333333333,5.581333333333333,6.306611325469855,9.539389023139892
2023-04-16,18.026666666666667,13.28,11.073479095127926,12.53279428170924
2023-05-01,4.347333333333334,3.720666666666667,11.075929150235275,12.388803058862456
2023-05-16,3.143125,1.32,10.658961725299037,11.45690718927744
2023-06-01,3.8560000000000003,3.746,10.490283759760942,11.321230428129086
2023-06-16,4.582666666666666,4.402666666666667,10.57469879626292,11.40107326626903
2023-07-01,0.6,0.478,9.271978425253518,10.19283094602298
2023-07-16,0.794375,0.29000000000000004,8.036957529847154,8.92288656790962
2023-08-01,1.3313333333333333,0.9906666666666666,6.988955528780837,7.88290269624499
2023-08-16,1.206875,0.6725,5.897605546229789,6.738495749696767
2023-09-01,2.530666666666667,3.234666666666667,5.267323096236952,6.434998143214278
2023-09-16,3.2973333333333334,3.3453333333333335,4.904065373167129,6.167821606256517
2023-10-01,4.9446666666666665,3.796,5.114562519859714,6.048554966881384
2023-10-16,6.07375,4.579375000000001,5.7183116258001165,6.186393910388185
2023-11-01,9.926666666666668,9.108,7.664005106662863,7.810538608200007
2023-11-16,7.876,10.326,8.895465491860225,9.834433872407484
2023-12-01,4.796,7.144666666666667,9.054183061071218,10.814207788590844
2023-12-16,6.749375,7.19625,9.893247707612526,11.810911480403577
2024-01-01,4.350666666666667,4.3066666666666675,9.896858739793453,11.859246884738937
2024-01-16,2.448125,3.2956250000000002,9.237827595016133,11.5757559517183
2024-02-01,3.0653333333333337,3.5966666666666662,8.79376586762526,11.391067626873927
2024-02-16,3.3035714285714284,2.3857142857142857,8.432680830221704,10.808941781369555
2024-03-01,3.7026666666666666,3.2306666666666666,8.210597919299007,10.504131365145208
2024-03-16,5.056875,3.4,8.460176456730922,10.254896561326168
2024-04-01,8.907333333333334,11.672,10.050843148493417,12.720552303668743
2024-04-16,9.679333333333334,6.984,11.910392130496652,13.647595028554155
2024-05-01,4.552666666666667,5.059333333333333,11.984358373336425,13.942957465982396
2024-05-16,3.680625,2.1775,11.75459850151469,13.292495184808113
2024-06-01,2.2173333333333334,1.7126666666666666,11.015184206605491,12.489473471548788
2024-06-16,0.6186666666666667,0.7606666666666667,9.71896530720813,11.374003039727343
2024-07-01,4.3533333333333335,3.387333333333333,9.72350512104792,11.120611005059088
2024-07-16,2.898125,2.0,9.221205881203673,10.411892791589871
2024-08-01,2.762,1.9773333333333332,8.671495240117173,9.695735322916795
2024-08-16,1.925625,1.575625,7.830480939056451,8.84773620089737
2024-09-01,1.2066666666666668,0.6880000000000001,6.739058395438304,7.708416392098845
2024-09-16,3.2146666666666666,3.2786666666666666,6.34700844094374,7.41935969277679
2024-10-01,4.6946666666666665,4.044,6.47043230711795,7.381487257396831
2024-10-16,5.85,4.8675,6.996250826994408,7.613889527621815
2024-11-01,5.862,6.553333333333333,7.526248864335747,8.399586403633887
2024-11-16,7.255333333333334,9.673333333333334,8.541535318432825,10.209274878294924
2024-12-01,3.216666666666667,4.898666666666667,8.150181950182407,10.451906124425216
2024-12-16,3.949375,4.985,8.014025854917925,10.72287218081727
2025-01-01,1.4873333333333332,1.9853333333333334,7.020357580895073,10.009340331627909
2025-01-16,2.624375,4.2524999999999995,6.422713098883207,10.03989810404228
2025-02-01,1.3853333333333333,1.018,5.393518926408859,9.008885098947012
2025-02-16,0.3053846153846154,0.24000000000000002,3.9881860432808818,7.7225305990604305
2025-03-01,5.423333333333333,3.5439999999999996,4.365399497739314,7.5205569459482655
2025-03-16,7.845625,7.546250000000001,5.586280479353693,8.632131490173542
2025-04-01,11.887333333333334,10.824666666666667,8.21486067489521,10.819690368865938
2025-04-16,8.196666666666667,6.9479999999999995,9.558007054570806,11.73491780607463
2025-05-01,10.215333333333332,11.985333333333333,11.604241150005436,14.303410311529387
2025-05-16,5.6575,5.673125,12.063013243882745,14.800220668825387
2025-06-01,1.5566666666666669,1.9946666666666668,11.093493292990322,14.089752042367028
2025-06-16,4.592666666666667,3.521333333333333,11.181391260713037,13.880339134051003
2025-07-01,3.3153333333333337,2.444,10.824402813840537,13.317342801927985
2025-07-16,0.805625,0.37625,9.593300216057498,12.07570588387343
2025-08-01,4.020666666666667,2.893333333333333,9.481974517954173,11.660181846085756
2025-08-16,2.04125,1.5731249999999999,8.6812316091332,10.811362217977669
2025-09-01,2.4493333333333336,1.8446666666666665,8.022621318545053,10.051663226199647
2025-09-16,1.5133333333333332,1.2573333333333332,7.038008665696112,9.099200003992195
2025-10-01,5.752,3.046666666666667,7.529694459609367,8.734000339642396
2025-10-16,5.20875,4.106875,7.832170014956194,8.716763632392261
2025-11-01,5.008666666666667,3.6206666666666667,8.064957921461483,8.539952165999035
2025-11-16,3.1180000000000003,2.274,7.639239631833147,7.921161419847067
2025-12-01,3.8426666666666667,3.732666666666667,7.465917758000738,7.781108626225855
2025-12-16,8.22875,9.938125,8.820238542009525,9.677702370777572
2026-01-01,1.776,1.2586666666666666,7.927110882558556,8.725676751817405
2026-01-16,2.0456250000000002,2.228125,7.127891756146654,8.091829718938508
2026-02-01,4.239333333333333,5.482666666666666,7.092726154070065,8.526131187380015
2026-02-16,6.9630769230769225,8.562307692307693,8.006221710592945,9.971178340793028
2026-03-01,6.956,5.499333333333333,8.91725242348269,10.41094984982561
2026-03-16,8.866875,8.23375,10.493827756014628,11.74816356843267
2026-04-01,7.788666666666667,4.910666666666667,11.694870541884239,11.994733243788534
2026-04-16,8.113999999999999,6.758666666666667,13.009224690135092,12.847821019882632
2026-05-01,4.949333333333333,3.4066666666666667,13.221347204730685,12.600774232300022
2026-05-16,2.5837499999999998,1.778125,12.609553314634583,11.81923610346214
2026-06-01,2.267333333333333,1.254,11.887553675829059,10.865678873136472
2026-06-16,0.7686666666666666,0.18533333333333335,10.64357874474272,9.56138264011117
2026-07-01,1.1006666666666667,0.7893333333333333,9.515237130184783,8.455320678106371
2026-07-16,0.9155555555555556,0.47111111111111115,8.322422588807463,7.244817407749343
2026-08-01,-0.5141296296296298,-0.5571870370370373,6.631658530699769,5.696824180786548
2026-08-16,-1.2603240740740738,-1.0918390211640214,4.6810000798626215,3.9733568705073967
2026-09-01,-2.0065185185185186,-1.6264910052910055,2.4704472362960197,2.0744154769118897
2026-09-16,-2.7527129629629634,-2.16114298941799,-3.6415315207705135e-14,2.6201263381153694e-14
